profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,group,metric,mean,ci95_low,ci95_high,isotropic_reference
v2_depth,prespecified depth-onset and saturation study,12,4.0,gaussian,Z,0.0,96,1,generic_family_balanced,N_times_pairwise_purity,10.29301150755084,10.13116341022434,10.441092844445835,1.0
v2_depth,prespecified depth-onset and saturation study,12,4.0,gaussian,Z,0.0,96,1,generic_family_balanced,deff_over_N,0.11302219473210817,0.11202728555035817,0.11409135291817145,1.0
v2_depth,prespecified depth-onset and saturation study,12,4.0,gaussian,Z,0.0,96,1,U1,N_times_pairwise_purity,25.875203491865697,25.285585942138546,26.480380881246948,1.0
v2_depth,prespecified depth-onset and saturation study,12,4.0,gaussian,Z,0.0,96,1,U1,deff_over_N,0.038734784499879764,0.03780634375377084,0.03966122390990666,1.0
v2_depth,prespecified depth-onset and saturation study,12,4.0,gaussian,Z,0.0,96,2,generic_family_balanced,N_times_pairwise_purity,10.29301150755084,10.131056875995085,10.438635233223547,1.0
v2_depth,prespecified depth-onset and saturation study,12,4.0,gaussian,Z,0.0,96,2,generic_family_balanced,deff_over_N,0.11302219473210817,0.11201744030887142,0.1141316604230798,1.0
v2_depth,prespecified depth-onset and saturation study,12,4.0,gaussian,Z,0.0,96,2,U1,N_times_pairwise_purity,25.875203491865697,25.269977945928094,26.481188631255563,1.0
v2_depth,prespecified depth-onset and saturation study,12,4.0,gaussian,Z,0.0,96,2,U1,deff_over_N,0.038734784499879764,0.03783080512203086,0.03964652517354877,1.0
v2_depth,prespecified depth-onset and saturation study,12,6.0,gaussian,Z,0.0,96,1,generic_family_balanced,N_times_pairwise_purity,6.912350936102702,6.798882513491131,7.049687364581759,1.0
v2_depth,prespecified depth-onset and saturation study,12,6.0,gaussian,Z,0.0,96,1,generic_family_balanced,deff_over_N,0.16373410187717796,0.16184332350106012,0.16542759562789314,1.0
v2_depth,prespecified depth-onset and saturation study,12,6.0,gaussian,Z,0.0,96,1,U1,N_times_pairwise_purity,23.635597146293872,23.093642100489816,24.18813637330808,1.0
v2_depth,prespecified depth-onset and saturation study,12,6.0,gaussian,Z,0.0,96,1,U1,deff_over_N,0.0424021293787543,0.041437703169517025,0.04337240343145495,1.0
v2_depth,prespecified depth-onset and saturation study,12,6.0,gaussian,Z,0.0,96,2,generic_family_balanced,N_times_pairwise_purity,6.912350936102702,6.801408053019982,7.049459756898551,1.0
v2_depth,prespecified depth-onset and saturation study,12,6.0,gaussian,Z,0.0,96,2,generic_family_balanced,deff_over_N,0.16373410187717796,0.16190983591102456,0.1654360320951216,1.0
v2_depth,prespecified depth-onset and saturation study,12,6.0,gaussian,Z,0.0,96,2,U1,N_times_pairwise_purity,23.635597146293872,23.090050782411467,24.190435238172526,1.0
v2_depth,prespecified depth-onset and saturation study,12,6.0,gaussian,Z,0.0,96,2,U1,deff_over_N,0.0424021293787543,0.04142603923312086,0.043379022333483876,1.0
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,1,generic_family_balanced,N_times_pairwise_purity,5.283674342481922,5.200303216409882,5.3652502204219195,1.0
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,1,generic_family_balanced,deff_over_N,0.2102879627279959,0.20813467336534178,0.21248052158866101,1.0
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,1,U1,N_times_pairwise_purity,22.427506896464124,22.04292608854654,22.775431321185753,1.0
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,1,U1,deff_over_N,0.044640257744508055,0.04392684163256944,0.04544006225870263,1.0
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,2,generic_family_balanced,N_times_pairwise_purity,5.283674342481922,5.200228437977547,5.365418303495698,1.0
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,2,generic_family_balanced,deff_over_N,0.2102879627279959,0.20809569146410764,0.21248523839405314,1.0
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,2,U1,N_times_pairwise_purity,22.427506896464124,22.032327222271693,22.777789975452027,1.0
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,2,U1,deff_over_N,0.044640257744508055,0.04394150002179294,0.04546289959226146,1.0
