profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,metric,omitted_family,remaining_families,full_family_balanced_mean,leave_one_family_out_mean,absolute_shift
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,1,haar_alignment_z,SU2-CNOT-line,2,21.65849393708078,30.54806902498896,8.889575087908177
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,1,haar_alignment_z,SU2-HaarU4-brickwork,2,21.65849393708078,25.700674775555658,4.042180838474877
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,1,physical_minus_rank_baseline,RY-RZ-CZ-line,2,0.0651194601380291,0.024169788722734602,-0.0409496714152945
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,1,physical_minus_rank_baseline,SU2-CNOT-line,2,0.0651194601380291,0.09299660383385672,0.02787714369582761
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,1,physical_minus_rank_baseline,SU2-HaarU4-brickwork,2,0.0651194601380291,0.078191987857496,0.01307252771946689
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,enhancement,RY-RZ-CZ-line,2,1.8249793968916472,1.2989808276322194,-0.5259985692594278
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,enhancement,SU2-CNOT-line,2,1.8249793968916472,2.199591981880999,0.3746125849893518
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,enhancement,SU2-HaarU4-brickwork,2,1.8249793968916472,1.976365381161723,0.15138598427007577
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,actual_retention,RY-RZ-CZ-line,2,0.25764415014940895,0.1833855286069015,-0.07425862154250745
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,actual_retention,SU2-CNOT-line,2,0.25764415014940895,0.310530632736141,0.052886482586732064
