profile,analysis_role,job_id,circuit_id,family,n,depth_factor,tangent_count_used,k,regular_fraction,state_norm_error,horizontal_overlap_max,probability_sum_error,probability_tangent_sum_max,fisher_violation_max,theorem_bound_slack_sample
v2_large_n,large-n finite-size extension; not an asymptotic proof,U1-RZ-XY-line|n14|d84|i9|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n14|d84|i9,U1-RZ-XY-line,14,6.0,96,2,1.0,3.996802888650564e-15,1.6414201724404084e-15,3.996802888650564e-15,4.8572257327350605e-17,-0.2357093363536758,1.1129698016427063
v2_large_n,large-n finite-size extension; not an asymptotic proof,RY-RZ-CZ-line|n16|d96|i6|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n16|d96|i6,RY-RZ-CZ-line,16,6.0,96,1,1.0,5.551115123125784e-16,2.0795002084501679e-16,8.881784197001252e-16,7.589415207398531e-18,-0.4559576102126969,0.4297399494935732
v2_large_n,large-n finite-size extension; not an asymptotic proof,RY-RZ-CZ-line|n16|d96|i6|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n16|d96|i6,RY-RZ-CZ-line,16,6.0,96,2,1.0,5.551115123125784e-16,2.0795002084501679e-16,8.881784197001252e-16,7.589415207398531e-18,-0.4559576102126969,1.2516608356302708
v2_large_n,large-n finite-size extension; not an asymptotic proof,SU2-HaarU4-brickwork|n14|d84|i2|dir=gaussian|basis=Z|eta=0,SU2-HaarU4-brickwork|n14|d84|i2,SU2-HaarU4-brickwork,14,6.0,96,1,1.0,2.0206059048177852e-14,2.7675346778586155e-15,2.0317081350640365e-14,1.0408340855860844e-17,-0.4581654203429104,0.3983232755796942
v2_large_n,large-n finite-size extension; not an asymptotic proof,SU2-HaarU4-brickwork|n14|d84|i2|dir=gaussian|basis=Z|eta=0,SU2-HaarU4-brickwork|n14|d84|i2,SU2-HaarU4-brickwork,14,6.0,96,2,1.0,2.0206059048177852e-14,2.7675346778586155e-15,2.0317081350640365e-14,1.0408340855860844e-17,-0.4581654203429104,1.087657424102812
v2_large_n,large-n finite-size extension; not an asymptotic proof,U1-RZ-XY-line|n14|d84|i10|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n14|d84|i10,U1-RZ-XY-line,14,6.0,96,1,1.0,2.220446049250313e-15,9.454724357368554e-16,2.3314683517128287e-15,3.4694469519536136e-17,-0.2525804523065065,0.3516291037201489
v2_large_n,large-n finite-size extension; not an asymptotic proof,U1-RZ-XY-line|n14|d84|i10|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n14|d84|i10,U1-RZ-XY-line,14,6.0,96,2,1.0,2.220446049250313e-15,9.454724357368554e-16,2.3314683517128287e-15,3.4694469519536136e-17,-0.2525804523065065,1.13773950982131
v2_large_n,large-n finite-size extension; not an asymptotic proof,RY-RZ-CZ-line|n16|d96|i7|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n16|d96|i7,RY-RZ-CZ-line,16,6.0,96,1,1.0,0.0,6.267448202757879e-17,3.3306690738754696e-16,5.637851296924623e-18,-0.4492357824916044,0.4277049071834219
v2_large_n,large-n finite-size extension; not an asymptotic proof,RY-RZ-CZ-line|n16|d96|i7|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n16|d96|i7,RY-RZ-CZ-line,16,6.0,96,2,1.0,0.0,6.267448202757879e-17,3.3306690738754696e-16,5.637851296924623e-18,-0.4492357824916044,1.245737832757689
v2_large_n,large-n finite-size extension; not an asymptotic proof,SU2-HaarU4-brickwork|n14|d84|i3|dir=gaussian|basis=Z|eta=0,SU2-HaarU4-brickwork|n14|d84|i3,SU2-HaarU4-brickwork,14,6.0,96,1,1.0,2.253752739989068e-14,2.9264793479931346e-15,2.220446049250313e-14,1.214306433183765e-17,-0.4609333994541381,0.3989206537921851
