profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,metric,omitted_family,remaining_families,full_family_balanced_mean,leave_one_family_out_mean,absolute_shift
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,sample_covariance_purity,RY-RZ-CZ-line,2,0.011169254749556488,0.010995573537525729,-0.00017368121203075945
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,sample_covariance_purity,SU2-CNOT-line,2,0.011169254749556488,0.011333111573767624,0.00016385682421113552
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,sample_covariance_purity,SU2-HaarU4-brickwork,2,0.011169254749556488,0.011179079137376112,9.824387819623928e-06
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,trC3_u_stat,RY-RZ-CZ-line,2,1.103554865933591e-06,5.549400286042823e-07,-5.486148373293087e-07
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,trC3_u_stat,SU2-CNOT-line,2,1.103554865933591e-06,1.520199677379221e-06,4.1664481144562995e-07
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,trC3_u_stat,SU2-HaarU4-brickwork,2,1.103554865933591e-06,1.2355248918172695e-06,1.3197002588367853e-07
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,Ffull_over_FQ_mean,RY-RZ-CZ-line,2,0.494949918673621,0.49672067926956454,0.0017707605959435546
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,Ffull_over_FQ_mean,SU2-CNOT-line,2,0.494949918673621,0.4941992596005893,-0.0007506590730316787
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,Ffull_over_FQ_mean,SU2-HaarU4-brickwork,2,0.494949918673621,0.49392981715070905,-0.0010201015229119315
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,haar_alignment_z,RY-RZ-CZ-line,2,-2.1719212710907763,-1.6304305738886957,0.5414906972020805
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,haar_alignment_z,SU2-CNOT-line,2,-2.1719212710907763,-2.609834373461756,-0.4379131023709797
