family,n,k,analysis_status,metric,mean,ci95_low,ci95_high,circuits
SU2-CZ-random-matching,6,2,exploratory_post_hoc,population_orientation_z,-1.9071102545332856,-2.758204891054037,-1.0306606474551816,16
SU2-CZ-random-matching,6,2,exploratory_post_hoc,orientation_growth_ratio,0.06762363115579689,0.04586540972914723,0.0909834862040647,16
SU2-CZ-random-matching,8,1,exploratory_post_hoc,enhancement,0.9651373809985491,0.9445424024304011,0.9862768942190027,16
SU2-CZ-random-matching,8,1,exploratory_post_hoc,actual_retention,0.030278819796032863,0.0296327559270328,0.03092512121712745,16
SU2-CZ-random-matching,8,1,exploratory_post_hoc,deff_from_pairwise_purity,154.86297835279845,153.65570809831007,156.1997118394397,16
SU2-CZ-random-matching,8,1,exploratory_post_hoc,r_times_deff,1238.9038268223876,1229.0186417620894,1249.5425922696547,16
SU2-CZ-random-matching,8,1,exploratory_post_hoc,haar_population_sd_rho,0.024735199289372307,0.02446377851048898,0.02498569835271166,16
SU2-CZ-random-matching,8,1,exploratory_post_hoc,population_orientation_z,-1.3945911252177536,-2.2343292740700207,-0.5548151696258299,16
SU2-CZ-random-matching,8,1,exploratory_post_hoc,orientation_growth_ratio,0.049636316576056896,0.0316109753355586,0.06956390970128802,16
SU2-CZ-random-matching,8,2,exploratory_post_hoc,enhancement,0.9836844078858338,0.9745701767501873,0.992649646662113,16
SU2-CZ-random-matching,8,2,exploratory_post_hoc,actual_retention,0.13887309287800004,0.1375791690127453,0.14018422600644237,16
SU2-CZ-random-matching,8,2,exploratory_post_hoc,deff_from_pairwise_purity,154.86297835279845,153.61276110830346,156.16555940644855,16
SU2-CZ-random-matching,8,2,exploratory_post_hoc,r_times_deff,5575.067220700744,5530.941237787217,5623.326655411198,16
SU2-CZ-random-matching,8,2,exploratory_post_hoc,haar_population_sd_rho,0.010979504415168541,0.010858390372509118,0.01108882232854478,16
SU2-CZ-random-matching,8,2,exploratory_post_hoc,population_orientation_z,-1.4736630684686636,-2.2906748777154435,-0.6213921817586442,16
SU2-CZ-random-matching,8,2,exploratory_post_hoc,orientation_growth_ratio,0.025036963424934125,0.01708665690457369,0.03354423797711477,16
SU2-CZ-random-matching,10,1,exploratory_post_hoc,enhancement,0.945141286285997,0.9293705442845794,0.9613064071217997,16
SU2-CZ-random-matching,10,1,exploratory_post_hoc,actual_retention,0.009238917754506274,0.009077868391814075,0.009397714382685893,16
SU2-CZ-random-matching,10,1,exploratory_post_hoc,deff_from_pairwise_purity,402.75668461368633,400.1732701054776,405.2971204099928,16
SU2-CZ-random-matching,10,1,exploratory_post_hoc,r_times_deff,4027.5668461368637,4001.7353948631458,4053.382081854796,16
SU2-CZ-random-matching,10,1,exploratory_post_hoc,haar_population_sd_rho,0.017259502499956537,0.017170614135501534,0.017350945876517202,16
SU2-CZ-random-matching,10,1,exploratory_post_hoc,population_orientation_z,-3.165352365094908,-4.097619322924272,-2.2388182541244044,16
SU2-CZ-random-matching,10,1,exploratory_post_hoc,orientation_growth_ratio,0.05000557382300652,0.03560640190249843,0.06433144138855267,16
SU2-CZ-random-matching,10,2,exploratory_post_hoc,enhancement,0.9733952626776547,0.964863911610137,0.9826907158165008,16
SU2-CZ-random-matching,10,2,exploratory_post_hoc,actual_retention,0.052333078638583524,0.05186902025257653,0.052861596052449236,16
SU2-CZ-random-matching,10,2,exploratory_post_hoc,deff_from_pairwise_purity,402.75668461368633,400.1564852674534,405.355373109841,16
SU2-CZ-random-matching,10,2,exploratory_post_hoc,r_times_deff,22151.61765375275,22012.179523637482,22295.517192670646,16
SU2-CZ-random-matching,10,2,exploratory_post_hoc,haar_population_sd_rho,0.007194156553851182,0.0071559397725946975,0.007232426477055546,16
SU2-CZ-random-matching,10,2,exploratory_post_hoc,population_orientation_z,-3.6961095103570845,-4.875778800066041,-2.3851024094351687,16
SU2-CZ-random-matching,10,2,exploratory_post_hoc,orientation_growth_ratio,0.02747396567825245,0.021025285858071466,0.03347831470754271,16
SU2-CZ-random-matching,12,1,exploratory_post_hoc,enhancement,0.9573318793621852,0.9432462595916722,0.9694931437195218,16
