profile,analysis_role,family,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,metric,mean,ci95_low,ci95_high,circuits,relative_ci95_halfwidth,jackknife_max_shift,passes_min_circuits,passes_precision_flag,inference_ready
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,12,6.0,gaussian,Z,0.0,128,1,pairwise_purity,0.0023887258804402567,0.0023346623292695872,0.0024447947185726043,16,0.023052538218139754,1.5782203364329492e-05,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,12,6.0,gaussian,Z,0.0,128,1,sample_covariance_purity,0.010182563959499319,0.010127105966932799,0.010240483277631024,16,0.005567228015909277,1.5658904900545112e-05,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,12,6.0,gaussian,Z,0.0,128,1,trC3_u_stat,9.662974040319542e-06,9.182202793299497e-06,1.0178564032603402e-05,16,0.05155562020277128,1.585883532985004e-07,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,12,6.0,gaussian,Z,0.0,128,1,Ffull_over_FQ_mean,0.48850258405739133,0.4877990440564478,0.4892016543794086,16,0.001435622214432351,0.0002093650048282103,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,12,6.0,gaussian,Z,0.0,128,1,haar_alignment_z,-2.8162996744660482,-3.197054054732778,-2.4150887040459263,16,0.1388285056765323,0.11609947027171108,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,12,6.0,gaussian,Z,0.0,128,1,physical_minus_rank_baseline,-0.00033533076435693127,-0.00038089601766098463,-0.00028850175900180144,16,0.1377658546127866,1.3911552213322076e-05,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,12,6.0,gaussian,Z,0.0,128,2,enhancement,0.9352891090281996,0.9271969155756283,0.9432504117957199,16,0.008582103685977772,0.0026628029017790045,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,12,6.0,gaussian,Z,0.0,128,2,actual_retention,0.017815030648156132,0.017657429709580324,0.017965324465782494,16,0.008641432122207356,5.072005527198206e-05,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,12,6.0,gaussian,Z,0.0,128,2,deff_pairwise,419.60930327524886,409.77665107067713,429.6969519123613,16,0.023736724479410772,2.5815675265549203,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,12,6.0,gaussian,Z,0.0,128,2,pairwise_purity,0.0023887258804402567,0.0023330760980390733,0.00244550785500808,16,0.023533834059746694,1.5782203364329492e-05,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,12,6.0,gaussian,Z,0.0,128,2,sample_covariance_purity,0.010182563959499319,0.010126405711095186,0.010239187694731915,16,0.005537995346030422,1.5658904900545112e-05,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,12,6.0,gaussian,Z,0.0,128,2,trC3_u_stat,9.662974040319542e-06,9.17172887381918e-06,1.0186982856204235e-05,16,0.052533204484914546,1.585883532985004e-07,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,12,6.0,gaussian,Z,0.0,128,2,Ffull_over_FQ_mean,0.48850258405739133,0.48778205460976104,0.489216161107901,16,0.0014678596848235704,0.0002093650048282103,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,12,6.0,gaussian,Z,0.0,128,2,haar_alignment_z,-4.092467294527962,-4.624728478917009,-3.593513242871557,16,0.12598942909382446,0.16989740232449124,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,12,6.0,gaussian,Z,0.0,128,2,physical_minus_rank_baseline,-0.0012325883994628124,-0.0013892771459373162,-0.0010842173624422387,16,0.12374762882241505,5.0720055271979026e-05,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,6,6.0,gaussian,Z,0.0,128,1,enhancement,0.9942262464083731,0.9688492502469807,1.0192947843400924,16,0.025369242803308305,0.005430654552136427,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,6,6.0,gaussian,Z,0.0,128,1,actual_retention,0.09468821394365454,0.09229027398246444,0.09704371273188088,16,0.02510047740601085,0.0005172051954415585,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,6,6.0,gaussian,Z,0.0,128,1,deff_pairwise,51.04127701108412,50.49299386060019,51.59113820582827,16,0.01075741448425764,0.13518943205821188,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,6,6.0,gaussian,Z,0.0,128,1,pairwise_purity,0.019601374534197125,0.019395778554570774,0.019820123172186822,16,0.010824358691675546,5.34129639350317e-05,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,6,6.0,gaussian,Z,0.0,128,1,sample_covariance_purity,0.027260738795648727,0.02705384714357997,0.02747447340434378,16,0.007714872731749831,5.299567515429024e-05,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,6,6.0,gaussian,Z,0.0,128,1,trC3_u_stat,0.00045039381043259375,0.0004360134332039294,0.0004653859237058501,16,0.0326075645596784,4.092251770447075e-06,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,6,6.0,gaussian,Z,0.0,128,1,Ffull_over_FQ_mean,0.488608982415343,0.48556696691299933,0.4918306554275909,16,0.006409714864049634,0.0007122957869575841,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,6,6.0,gaussian,Z,0.0,128,1,haar_alignment_z,-0.0984802127038878,-0.5203022668660712,0.33548108346335526,16,4.344950761340312,0.09257721341720895,True,False,False
