profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,group,metric,mean,ci95_low,ci95_high,families,circuits,estimator
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,1,U1,haar_alignment_z,104.5007753438837,102.08363293514381,106.80899267858047,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,1,generic_family_balanced,physical_minus_rank_baseline,-0.0005167973074787369,-0.0006468680891056642,-0.0003801540398034818,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,1,U1,physical_minus_rank_baseline,0.32554116155536045,0.31595128850495796,0.3352229330850406,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,2,generic_family_balanced,enhancement,0.972725712463945,0.9667740095314121,0.9794781662078642,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,2,U1,enhancement,3.6371718656793086,3.5767230497516604,3.695639241799721,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,2,generic_family_balanced,actual_retention,0.05229708131526582,0.0519689192608384,0.05265793155640216,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,2,U1,actual_retention,0.6375918808362135,0.6268689783574443,0.6482111188637368,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,2,generic_family_balanced,deff_pairwise,395.01160358074594,392.1123477284562,397.55902644943154,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,2,U1,deff_pairwise,26.723275052486287,26.14466905440717,27.218824152035992,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,2,generic_family_balanced,pairwise_purity,0.0026115307763293688,0.0025947049884585487,0.002630090503572994,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,2,U1,pairwise_purity,0.03746238479831803,0.036751985285444044,0.03830497599043759,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,2,generic_family_balanced,sample_covariance_purity,0.004559555130281856,0.004543045904632507,0.004578136041882008,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,2,U1,sample_covariance_purity,0.03934234107800879,0.03862179777545808,0.04017382616887264,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,2,generic_family_balanced,trC3_u_stat,1.0209334553883989e-05,1.0057214580123432e-05,1.0368102155406763e-05,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,2,U1,trC3_u_stat,0.00175926369198506,0.001690259185747638,0.0018435810082751197,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,2,generic_family_balanced,Ffull_over_FQ_mean,0.4946948760615423,0.494185376915172,0.4952012493195309,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,2,U1,Ffull_over_FQ_mean,0.4769736633440835,0.46983745385484066,0.48404587223352546,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,2,generic_family_balanced,haar_alignment_z,-2.4186838823329038,-2.9696518585781404,-1.832523033839517,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,2,U1,haar_alignment_z,72.59839532731596,71.03564689192488,74.17863113455554,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,2,generic_family_balanced,physical_minus_rank_baseline,-0.001466359544949144,-0.001793993691952557,-0.0011105524985880904,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,2,U1,physical_minus_rank_baseline,0.462293076055337,0.4514742623377248,0.47261530339622615,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,generic_family_balanced,enhancement,0.9431860718117623,0.9338983647086337,0.9521742115828536,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,U1,enhancement,24.742583973293595,24.341309642045932,25.06081204380033,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,generic_family_balanced,actual_retention,0.0027639152287523812,0.0027378213708837843,0.002790903336264471,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,U1,actual_retention,0.29487369848995615,0.28988224987402156,0.29868400298426095,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,generic_family_balanced,deff_pairwise,798.3031148332345,793.6590662697628,802.8921184707995,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,U1,deff_pairwise,39.33616107036833,38.95139503761421,39.69197047235212,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,generic_family_balanced,pairwise_purity,0.0013228079095358313,0.0013139722632501457,0.001333003045134256,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,U1,pairwise_purity,0.02542783225271743,0.025197458454075363,0.02567131073164636,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,generic_family_balanced,sample_covariance_purity,0.003273349300337519,0.003264538292274415,0.0032834964450012614,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,U1,sample_covariance_purity,0.02733129351784887,0.027100684139231362,0.02758206962335486,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,generic_family_balanced,trC3_u_stat,2.783362028724909e-06,2.7316703662475766e-06,2.8429862994033885e-06,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,U1,trC3_u_stat,0.0008261025735653901,0.0008067322191207464,0.0008462043422400909,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,generic_family_balanced,Ffull_over_FQ_mean,0.49525006240862113,0.49509997021501495,0.4953995521501303,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,U1,Ffull_over_FQ_mean,0.47380767349675185,0.46977527104329747,0.47846078520657154,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,generic_family_balanced,haar_alignment_z,-2.4870767279304964,-2.87153842478463,-2.1011177902449374,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,U1,haar_alignment_z,345.9506148695405,340.44212119079344,350.6108366247712,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,generic_family_balanced,physical_minus_rank_baseline,-0.00016648770165047938,-0.00019315133613135633,-0.00013939708798647128,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,1,U1,physical_minus_rank_baseline,0.2829560386849724,0.2781639044948025,0.28679110305321637,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,generic_family_balanced,enhancement,0.9702740916567903,0.9669439885518164,0.9736854870973182,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,U1,enhancement,7.801711601112491,7.707539329143836,7.898686527128165,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,generic_family_balanced,actual_retention,0.018481411269653105,0.018419066366819087,0.01854709416424656,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,U1,actual_retention,0.5494163099374995,0.5430284862883785,0.5562458128276534,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,generic_family_balanced,deff_pairwise,798.3031148332345,793.6194784138355,802.9003266882892,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,U1,deff_pairwise,39.33616107036833,38.94967581388886,39.69296962902479,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,generic_family_balanced,pairwise_purity,0.0013228079095358313,0.0013138307256291345,0.0013330481524250265,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,U1,pairwise_purity,0.02542783225271743,0.02519946886833374,0.02567482640963639,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,generic_family_balanced,sample_covariance_purity,0.003273349300337519,0.0032645927113533505,0.003283417008737601,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,U1,sample_covariance_purity,0.02733129351784887,0.027104765177695604,0.02759209812732079,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,generic_family_balanced,trC3_u_stat,2.783362028724909e-06,2.732704290879492e-06,2.8430020791729258e-06,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,U1,trC3_u_stat,0.0008261025735653901,0.00080646575297181,0.0008462154109239135,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,generic_family_balanced,Ffull_over_FQ_mean,0.49525006240862113,0.49509994491642983,0.49539625259460623,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,U1,Ffull_over_FQ_mean,0.47380767349675185,0.46981803294833835,0.4784073919665317,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,generic_family_balanced,haar_alignment_z,-3.345643246265422,-3.7406346792758285,-2.9625254233396405,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,U1,haar_alignment_z,248.37448742869873,245.35792476737643,251.4497672819755,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,generic_family_balanced,physical_minus_rank_baseline,-0.0005662077779658499,-0.0006300599675857958,-0.0005016036297625604,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,12,6.0,gaussian,Z,0.0,512,2,U1,physical_minus_rank_baseline,0.4789937747262318,0.47256163467609014,0.4857108592525199,1,10,circuit bootstrap
